,Date-Time,Grade,CO Flow_mean,CO Flow_std,Process Air Flow_mean,Process Air Flow_std,NG Flow_mean,NG Flow_std,Conversion Oil Temp_mean,Conversion Oil Temp_std,Process Air Temp_mean,Process Air Temp_std,CO Nozzle Pressure_mean,CO Nozzle Pressure_std,Reactor Pressure_mean,Reactor Pressure_std,Coverage Area_mean,Coverage Area_std
14,2025-09-17T04:00:00.000,N375,4050,0,10465.630106894776,0.8633077732989468,580.7215869761148,1.1420337885944996,185.2782118426005,0.03691449255732723,876.5230294484456,0.47890845753816663,16.003326070547104,0.03657080466506189,0.46225118126373294,0.0005002996618418026,83.87233333333333,0.4517385346676729
15,2025-09-17T05:00:00.000,N375,4050,0,10466.840222342365,6.36474752175,580.4995453308106,0.8607664319511528,185.09846945343017,0.1536207075302857,873.9858031941732,0.7633864160529125,16.064658848031364,0.12684072377092695,0.45906060801645915,0.0026035094269594777,83.98766666666667,0.3535984330449665
16,2025-09-17T06:00:00.000,N375,4050,0,10484.004991340957,14.205189203861318,580.5608713989258,0.5204787040603536,185.15907076950072,0.02759387016723436,872.7623564056396,0.5869444934980935,16.442303723049164,0.017423454811650342,0.4662197362024943,0.0013173864304743914,83.66416666666667,0.15318289721767167
17,2025-09-17T07:00:00.000,N375,4050,0,10415.921794934258,15.157006001584662,580.5592929005941,0.31691895374920925,184.87502783966065,0.10687873024367547,872.0291238281251,0.2977179911479675,16.400102806282042,0.006260122552907003,0.46499048707987467,0.0011739148802281405,83.29933333333334,0.30912828452973323
18,2025-09-17T08:00:00.000,N375,4069.030764599621,22.387647699363825,10440.880797003201,18.047401049217928,580.9985322062174,0.6123878445976321,184.4491073738098,0.20083766196387953,873.8251472127279,0.5775866058767136,16.526050561014813,0.1617048326929749,0.46200716199035646,0.002033362970559617,83.64333333333335,0.5609851123660001
19,2025-09-17T09:00:00.000,N375,4100,0,10491.531194669664,10.37177705316097,580.8766443959554,0.6560129487112197,184.25510655008952,0.21660876233533657,875.6919311147054,0.9750038972131758,16.75394901310603,0.009703968417767083,0.45878612330678303,0.0017558629650859376,84.84283333333335,0.15281688388394973
20,2025-09-17T10:00:00.000,N375,4100,0,10454.301455275188,9.645653471946147,580.297929977417,0.16588198268836185,184.20864957351685,0.07854736358677676,877.3942917419434,0.24757474910122823,16.658959013907115,0.08667823606280917,0.45846395939280193,0.0007630536054479858,83.907,0.4282987880578831
21,2025-09-17T11:00:00.000,N375,4100,0,10489.780381738025,13.05939554079612,582.1291136769613,0.8704433545403005,184.11691168263752,0.15720540130170352,876.774152041626,0.07924258547983765,16.496814767424265,0.03209248930537473,0.4612262491622925,0.00315467456827784,83.73366666666666,0.5201861490174795
22,2025-09-17T12:00:00.000,N375,4100,0,10511.207499890314,3.3687508185756276,582.9707845753987,0.5534729028365243,184.10124443918863,0.08588660378881008,876.688206531779,0.292098863187816,16.515685222498576,0.013439474865320596,0.4642179042816162,0.0018498877378157353,83.55416666666667,0.2536824349019354
23,2025-09-17T13:00:00.000,N375,4100,0,10496.314120035117,4.253427535594566,582.9008813446045,0.64471757312417,183.8744621714274,0.13225104718423603,876.2872617004394,0.09921599198235061,16.487748141479493,0.0193705863630765,0.46675390929667154,0.0014141770356464378,84.02016666666667,0.4380138252511163
24,2025-09-17T14:00:00.000,N375,4121.931662988827,14.660330405881291,10494.487998761502,1.2863871889768907,582.9826400950114,0.39736083799380995,184.02832794774372,0.09801764126369288,876.6774327006021,0.1342497451593991,16.582711783568065,0.07652950575317688,0.46838637460174565,0.00035845660309931517,84.56533333333333,0.1502462176759479
25,2025-09-17T15:00:00.000,N375,4130,0,10496.702822279596,3.773156307477137,582.8629474273681,0.3311610555439306,184.1206583694458,0.11868004541892258,876.7276071146648,0.15841844558830132,16.619474281819663,0.026222029533876732,0.4706785150431315,0.001200260286330103,84.59683333333334,0.32423511131185173
26,2025-09-17T16:00:00.000,N375,4171.34451036716,17.310979265679556,10475.527184481067,7.64644978006867,581.4531990234375,0.7065317365413206,184.11970481211344,0.19190145596278851,876.8639445220947,0.23186478618242873,16.89015506779353,0.14322897097098733,0.4699082052449544,0.0008078215250403696,84.38766666666666,0.2984724070626578
27,2025-09-17T17:00:00.000,N375,4180,0,10447.053088967747,16.024318464237798,580.3574155741373,2.053816066039442,184.21729811325073,0.12886588725144352,875.8331675689698,1.009945119727356,16.863920406691232,0.02242949113165765,0.4687878368906657,0.0019793215528887908,84.86416666666668,0.24955686652470482
28,2025-09-17T18:00:00.000,N375,4187.89001073265,10.597078881580996,10391.598946371621,10.625839376806589,577.4276905497234,1.119075987856977,184.5816995320638,0.1105014092569545,874.2043559234619,0.39465932183104446,16.84705750997861,0.9944886667433132,0.4664357653930664,0.0007119296466476274,84.22216666666667,0.5147344155178619
29,2025-09-17T19:00:00.000,N375,4215.643887662942,5.138728420928488,10406.147671238186,5.476645519272907,577.2229687764486,0.800166475771781,184.5008120847066,0.12377090790031427,875.6559574523926,0.5690306572779485,17.15489564886093,0.04286559111625558,0.4631509331563314,0.0012273791421221624,85.16833333333332,0.33915646995319165
30,2025-09-17T20:00:00.000,N375,4200.23090509079,0.46181018157941855,10381.818281223254,8.414035109930257,577.6034234100342,0.780715840492571,184.44414280954996,0.11353890467808517,876.8372899017334,0.34580793821290123,17.085228479003906,0.03783196403676017,0.46369541391499836,0.0003106309246061957,85.538,0.18847929447142558
31,2025-09-17T21:00:00.000,N375,4187.462195853136,9.561399250893677,10369.041077570828,2.3406863087338796,578.0133766530355,0.5915542400118398,184.3636148862203,0.17080859460633402,875.5411710845947,0.06763293502742172,16.910206245772045,0.11988420923924971,0.4614448061706543,0.0006569029991842828,85.60983333333334,0.19863786144639997
32,2025-09-17T22:00:00.000,N375,4180,0,10384.975278312419,8.596224731339927,578.543896806844,0.22558859462566927,184.6873757387797,0.10602696984312202,875.36468506368,0.25155946677965946,16.917976143423715,0.012241967711080678,0.4589651682840983,0.0018498243926003224,86.0555,0.24292743925036256
33,2025-09-17T23:00:00.000,N375,4180,0,10414.916628114679,7.603997019222803,579.2337645070394,1.7399118362402968,184.72826567560833,0.02727519882691298,875.5567849568685,0.42506570635955077,16.394862211767833,0.3382616622258085,0.46030064673411053,0.0028726057043281126,85.65283333333333,0.22793655712516717
34,2025-09-18T00:00:00.000,N375,4165.32750054587,16.929252807758616,10435.775243008098,14.083068034319128,582.1513737701416,1.2216023076169034,184.63810489171345,0.1079915014569788,875.9729201059977,1.5434952976641827,15.936915451494853,0.17439826568892097,0.46505640075683596,0.0018002262476542158,84.465,0.9544662266302563
35,2025-09-18T01:00:00.000,N375,4150,0,10493.437607308419,14.078311412978822,583.3826419982911,0.8742384155377833,184.75851587804158,0.13930897426961558,872.6031040435792,0.8262281208584767,15.76156387435595,0.010850605691180026,0.466186792342631,0.002239960246104152,82.908,0.3169600979677227
36,2025-09-18T02:00:00.000,N375,4150,0,10507.57010922503,1.5001576918149064,583.4010943440755,0.5197325171574,184.5809571495056,0.13943423346814274,872.2694841532389,0.3073886564196082,15.76266962556839,0.007738126542618795,0.465686376625061,0.0004733171302950964,82.72033333333333,0.45272295509955407
37,2025-09-18T03:00:00.000,N375,4150,0,10506.99121809029,5.473757683607698,583.6602102966308,0.48688522762442116,184.42248697916665,0.20146329216298228,872.5537822784424,0.31355685750037854,15.515847210693359,0.43376190251984437,0.4639064990615845,0.0011071306537548534,82.60533333333333,0.16181470884934865
38,2025-09-18T04:00:00.000,N375,4150,0,10483.485580084893,4.937313032201943,583.5988285329183,0.5370498700124605,184.18448342030842,0.11061266471684492,872.3040129475911,0.5327118560992847,14.763616940053303,0.041392879634239266,0.4623467345474243,0.0008976003325201316,82.17183333333332,0.3563686709429222
39,2025-09-18T05:00:00.000,N375,4123.727628635307,7.455257270614235,10490.421022031805,3.7911844861145374,583.6180924387613,0.44922900177240377,183.90233088887533,0.05174488130538475,871.8163838653564,0.3333065771089956,14.490793812640508,0.11483666967148977,0.45964994481760657,0.0008969826537596622,81.7645,0.20842931122511488
40,2025-09-18T06:00:00.000,N375,4120,0,10500.153096483085,2.490049075542119,583.4863299306234,0.3934958417671741,183.8326526351929,0.05609641296961019,872.0981092773437,0.28898614884525414,14.344633398675919,0.010789027539732793,0.45735831915791825,0.0009244986962556004,82.04633333333334,0.44105210912427034
41,2025-09-18T07:00:00.000,N375,4120,0,10503.583231563232,2.191558625636927,583.4020866587321,0.3015570791615668,183.7503533378601,0.13138069787515616,871.9062144683838,0.26141977380293263,14.337128198560078,0.01516712791014399,0.4577828912139893,0.0004827201016567472,82.6375,0.23449512353770555
42,2025-09-18T08:00:00.000,N375,4120,0,10492.615268742704,2.722868746707131,583.3568218729655,0.3721295553468411,183.79420370661418,0.17359827730081612,871.4683655822754,0.34079928553936367,14.23869280719757,0.012123699040709198,0.4600012969238281,0.0012519841613350803,81.90516666666667,0.4607917099948707
43,2025-09-18T09:00:00.000,N375,4120,0,10490.675120390328,0.9125326387540047,583.3978613464355,0.16410731622824556,183.7482160641988,0.048410147652791696,873.0014770375569,0.2700390651088707,14.142458304023743,0.1519478823560342,0.4586283936711629,0.0005464117961675223,82.4845,0.3044623068563577
44,2025-09-18T10:00:00.000,N375,4120,0,10489.681490096897,4.142166391097174,583.5034635945639,0.4489117968312164,183.8126594497681,0.12665427926860734,873.5888484507243,0.12995137500685575,14.309329143285751,0.18207501496323666,0.45987097306162517,0.0012408208865438807,81.96966666666667,0.27936674422303276
45,2025-09-18T11:00:00.000,N375,4120,0,10507.040790471938,3.7541224301701073,583.1556111612956,0.10794246410463472,183.56142470372518,0.09856118414347922,872.9593134490967,0.481055012807568,14.20149825592041,0.004853739751285884,0.4601109158233643,0.0010587161456763299,82.10233333333333,0.18643676318437283
46,2025-09-18T12:00:00.000,N375,4120,0,10492.30893265408,6.247279774574083,582.6143720947265,0.47407700483046006,183.58844906717937,0.2126870671395799,873.5353940745036,0.10111114506186764,14.179890081357957,0.0050251172781638955,0.4637428531239828,0.0016849804453365571,81.6755,0.33797496072057304
47,2025-09-18T13:00:00.000,N375,4120,0,10475.121715423204,5.089793213843265,583.6528036621094,1.5106180809293197,183.3218986984253,0.15963082975257453,872.7312126515707,0.2121329250868674,14.17599662305514,0.012961968643660698,0.4668602611948649,0.0005611920732887083,81.75283333333334,0.7862025702587581
48,2025-09-18T14:00:00.000,N375,4120,0,10462.814050604953,2.048895239421821,582.6893400227864,0.9123152310804503,183.6588303794861,0.08188646518769827,872.9406803375243,0.29338141829053954,14.162069929027556,0.019553146349624424,0.46801970371449786,0.0015865868485339914,82.08266666666667,0.2568567838454049
49,2025-09-18T15:00:00.000,N375,4120,0,10459.264548770874,9.139254545767391,582.4181821044922,0.8737052430844657,184.04156148173016,0.2344256970723672,873.0513874521891,0.27952131495565113,14.14153120473226,0.01704808168746869,0.4691606885055542,0.0009441724255700221,81.91383333333334,0.18935475230957788
